234,184,200,191,195,-1.84,-10.40,0.47,j
233,185,201,192,196,-1.88,-10.32,0.51,j
232,184,202,193,197,-1.84,-10.40,0.63,j
232,186,204,196,196,-2.08,-10.32,0.59,j
234,201,231,232,199,-2.24,-10.24,0.98,j
235,270,306,348,205,-2.59,-10.12,1.10,j
239,399,379,430,205,-2.47,-10.04,0.94,j
247,426,390,443,204,-2.31,-10.32,1.65,j
238,413,381,433,191,-2.59,-10.32,1.02,j
233,407,375,424,183,-2.43,-10.16,1.14,j
234,402,373,420,185,-2.59,-10.24,0.94,j
235,401,371,417,184,-3.22,-10.12,1.29,j
231,401,371,408,182,-4.31,-8.71,0.39,j
231,394,369,406,183,-6.55,-3.84,-5.14,j
231,396,367,403,183,-7.73,-7.30,-1.65,j
233,397,364,399,183,-3.49,-9.65,-0.04,j
233,388,361,389,183,-2.35,-10.75,2.31,j
232,386,360,384,183,-1.45,-10.75,3.33,j
232,387,360,388,182,-2.75,-10.16,1.57,j
