240,189,223,216,194,-1.22,-10.47,1.26,i
241,189,224,216,196,-1.14,-10.55,1.26,i
241,189,224,217,196,-1.29,-10.51,1.33,i
239,185,205,198,193,-1.06,-10.51,0.94,i
237,186,206,199,194,-0.98,-10.55,1.02,i
238,186,207,202,194,-1.02,-10.47,1.26,i
237,185,209,205,195,-1.02,-10.59,1.10,i
237,187,214,209,195,-1.14,-10.55,1.10,i
236,192,228,228,194,-1.06,-10.67,1.10,i
240,249,301,334,193,-1.22,-10.59,0.94,i
243,362,372,418,197,-1.45,-10.36,1.26,i
237,424,399,444,200,-1.26,-10.43,1.18,i
230,413,390,433,191,-2.98,-10.59,1.10,i
227,404,384,424,185,-2.59,-10.36,1.22,i
228,399,379,420,182,-2.63,-10.24,1.14,i
229,397,377,418,182,-2.63,-10.12,1.26,i
229,396,376,415,181,-2.63,-10.08,1.29,i
227,393,374,414,181,-2.59,-10.16,1.26,i
229,391,372,413,181,-2.59,-10.12,1.37,i
229,390,372,411,180,-2.55,-10.20,1.14,i
231,388,370,411,181,-2.55,-10.08,1.26,i
233,386,368,408,180,-2.47,-10.00,1.65,i
239,363,351,365,180,-2.35,-9.77,1.14,i
234,240,263,246,185,-1.96,-10.00,0.67,i
233,194,212,196,187,-1.22,-10.55,0.59,i
235,185,198,184,183,-1.18,-10.43,0.63,i
